Metadata_model_split	Metadata_clone_number	metric	metric_value	dataset	shuffle	permutation
inference	WT012	avg_precision		bortezomib	True	72
inference	WT013	avg_precision		bortezomib	True	72
inference	WT014	avg_precision		bortezomib	True	72
inference	WT015	avg_precision		bortezomib	True	72
inference	WT_parental	avg_precision		bortezomib	True	72
test	CloneA	avg_precision	1.0	bortezomib	True	72
test	CloneE	avg_precision	1.0	bortezomib	True	72
test	WT_parental	avg_precision		bortezomib	True	72
training	BZ001	avg_precision	1.0	bortezomib	True	72
training	BZ002	avg_precision	1.0	bortezomib	True	72
training	BZ003	avg_precision	1.0	bortezomib	True	72
training	BZ004	avg_precision	1.0	bortezomib	True	72
training	BZ005	avg_precision	1.0	bortezomib	True	72
training	WT clone 01	avg_precision		bortezomib	True	72
training	WT clone 02	avg_precision		bortezomib	True	72
training	WT clone 03	avg_precision		bortezomib	True	72
training	WT clone 04	avg_precision		bortezomib	True	72
training	WT clone 05	avg_precision		bortezomib	True	72
validation	BZ001	avg_precision	1.0	bortezomib	True	72
validation	BZ002	avg_precision	1.0	bortezomib	True	72
validation	BZ003	avg_precision	1.0	bortezomib	True	72
validation	BZ004	avg_precision	1.0	bortezomib	True	72
validation	BZ005	avg_precision	1.0	bortezomib	True	72
validation	WT clone 01	avg_precision		bortezomib	True	72
validation	WT clone 02	avg_precision		bortezomib	True	72
validation	WT clone 03	avg_precision		bortezomib	True	72
validation	WT clone 04	avg_precision		bortezomib	True	72
validation	WT clone 05	avg_precision		bortezomib	True	72
holdout	BZ001	accuracy	0.75	bortezomib	True	73
holdout	BZ002	accuracy	0.75	bortezomib	True	73
holdout	BZ003	accuracy	0.75	bortezomib	True	73
holdout	BZ004	accuracy	0.75	bortezomib	True	73
holdout	BZ005	accuracy	0.75	bortezomib	True	73
holdout	CloneA	accuracy	0.25	bortezomib	True	73
holdout	CloneE	accuracy	0.25	bortezomib	True	73
holdout	WT clone 01	accuracy	1.0	bortezomib	True	73
holdout	WT clone 02	accuracy	0.5	bortezomib	True	73
holdout	WT clone 03	accuracy	0.25	bortezomib	True	73
holdout	WT clone 04	accuracy	0.75	bortezomib	True	73
holdout	WT clone 05	accuracy	0.75	bortezomib	True	73
holdout	WT_parental	accuracy	0.75	bortezomib	True	73
inference	BZ001	accuracy	0.6666666666666666	bortezomib	True	73
inference	BZ002	accuracy	0.6666666666666666	bortezomib	True	73
inference	BZ003	accuracy	0.6666666666666666	bortezomib	True	73
inference	BZ004	accuracy	0.3333333333333333	bortezomib	True	73
inference	BZ005	accuracy	0.6666666666666666	bortezomib	True	73
inference	BZ006	accuracy	0.3333333333333333	bortezomib	True	73
inference	BZ007	accuracy	0.3333333333333333	bortezomib	True	73
inference	BZ008	accuracy	0.3333333333333333	bortezomib	True	73
inference	BZ009	accuracy	0.0	bortezomib	True	73
inference	BZ010	accuracy	1.0	bortezomib	True	73
inference	BZ011	accuracy	0.3333333333333333	bortezomib	True	73
inference	BZ012	accuracy	0.3333333333333333	bortezomib	True	73
inference	BZ013	accuracy	0.3333333333333333	bortezomib	True	73
inference	BZ014	accuracy	0.6666666666666666	bortezomib	True	73
inference	BZ015	accuracy	0.0	bortezomib	True	73
inference	BZ016	accuracy	0.3333333333333333	bortezomib	True	73
inference	BZ017	accuracy	0.3333333333333333	bortezomib	True	73
inference	BZ018	accuracy	0.6666666666666666	bortezomib	True	73
inference	WT001	accuracy	0.6666666666666666	bortezomib	True	73
inference	WT002	accuracy	0.3333333333333333	bortezomib	True	73
inference	WT003	accuracy	0.6666666666666666	bortezomib	True	73
inference	WT004	accuracy	1.0	bortezomib	True	73
inference	WT005	accuracy	0.3333333333333333	bortezomib	True	73
inference	WT006	accuracy	1.0	bortezomib	True	73
inference	WT007	accuracy	1.0	bortezomib	True	73
inference	WT008	accuracy	1.0	bortezomib	True	73
inference	WT009	accuracy	0.6666666666666666	bortezomib	True	73
inference	WT010	accuracy	1.0	bortezomib	True	73
inference	WT011	accuracy	1.0	bortezomib	True	73
inference	WT012	accuracy	0.3333333333333333	bortezomib	True	73
inference	WT013	accuracy	0.6666666666666666	bortezomib	True	73
inference	WT014	accuracy	0.3333333333333333	bortezomib	True	73
inference	WT015	accuracy	0.6666666666666666	bortezomib	True	73
inference	WT_parental	accuracy	0.5	bortezomib	True	73
test	CloneA	accuracy	0.4166666666666667	bortezomib	True	73
test	CloneE	accuracy	0.625	bortezomib	True	73
test	WT_parental	accuracy	0.6111111111111112	bortezomib	True	73
training	BZ001	accuracy	0.5	bortezomib	True	73
training	BZ002	accuracy	0.38095238095238093	bortezomib	True	73
training	BZ003	accuracy	0.4	bortezomib	True	73
training	BZ004	accuracy	0.5	bortezomib	True	73
training	BZ005	accuracy	0.42857142857142855	bortezomib	True	73
training	WT clone 01	accuracy	0.5714285714285714	bortezomib	True	73
training	WT clone 02	accuracy	0.65	bortezomib	True	73
training	WT clone 03	accuracy	0.4	bortezomib	True	73
training	WT clone 04	accuracy	0.7	bortezomib	True	73
training	WT clone 05	accuracy	0.7142857142857143	bortezomib	True	73
validation	BZ001	accuracy	0.25	bortezomib	True	73
validation	BZ002	accuracy	0.6666666666666666	bortezomib	True	73
validation	BZ003	accuracy	1.0	bortezomib	True	73
validation	BZ004	accuracy	0.25	bortezomib	True	73
validation	BZ005	accuracy	0.0	bortezomib	True	73
validation	WT clone 01	accuracy	0.0	bortezomib	True	73
validation	WT clone 02	accuracy	0.5	bortezomib	True	73
validation	WT clone 03	accuracy	0.25	bortezomib	True	73
validation	WT clone 04	accuracy	0.75	bortezomib	True	73
validation	WT clone 05	accuracy	1.0	bortezomib	True	73
holdout	BZ001	avg_precision	1.0	bortezomib	True	73
holdout	BZ002	avg_precision	1.0	bortezomib	True	73
holdout	BZ003	avg_precision	1.0	bortezomib	True	73
holdout	BZ004	avg_precision	1.0	bortezomib	True	73
holdout	BZ005	avg_precision	1.0	bortezomib	True	73
holdout	CloneA	avg_precision	1.0	bortezomib	True	73
holdout	CloneE	avg_precision	1.0	bortezomib	True	73
holdout	WT clone 01	avg_precision		bortezomib	True	73
holdout	WT clone 02	avg_precision		bortezomib	True	73
holdout	WT clone 03	avg_precision		bortezomib	True	73
holdout	WT clone 04	avg_precision		bortezomib	True	73
holdout	WT clone 05	avg_precision		bortezomib	True	73
holdout	WT_parental	avg_precision		bortezomib	True	73
inference	BZ001	avg_precision	1.0	bortezomib	True	73
inference	BZ002	avg_precision	1.0	bortezomib	True	73
inference	BZ003	avg_precision	1.0	bortezomib	True	73
inference	BZ004	avg_precision	1.0	bortezomib	True	73
inference	BZ005	avg_precision	1.0	bortezomib	True	73
inference	BZ006	avg_precision	1.0	bortezomib	True	73
inference	BZ007	avg_precision	1.0	bortezomib	True	73
inference	BZ008	avg_precision	1.0	bortezomib	True	73
inference	BZ009	avg_precision	1.0	bortezomib	True	73
inference	BZ010	avg_precision	1.0	bortezomib	True	73
inference	BZ011	avg_precision	1.0	bortezomib	True	73
inference	BZ012	avg_precision	1.0	bortezomib	True	73
inference	BZ013	avg_precision	1.0	bortezomib	True	73
inference	BZ014	avg_precision	1.0	bortezomib	True	73
inference	BZ015	avg_precision	1.0	bortezomib	True	73
inference	BZ016	avg_precision	1.0	bortezomib	True	73
inference	BZ017	avg_precision	1.0	bortezomib	True	73
inference	BZ018	avg_precision	1.0	bortezomib	True	73
inference	WT001	avg_precision		bortezomib	True	73
inference	WT002	avg_precision		bortezomib	True	73
inference	WT003	avg_precision		bortezomib	True	73
inference	WT004	avg_precision		bortezomib	True	73
inference	WT005	avg_precision		bortezomib	True	73
inference	WT006	avg_precision		bortezomib	True	73
inference	WT007	avg_precision		bortezomib	True	73
inference	WT008	avg_precision		bortezomib	True	73
inference	WT009	avg_precision		bortezomib	True	73
inference	WT010	avg_precision		bortezomib	True	73
inference	WT011	avg_precision		bortezomib	True	73
inference	WT012	avg_precision		bortezomib	True	73
inference	WT013	avg_precision		bortezomib	True	73
inference	WT014	avg_precision		bortezomib	True	73
inference	WT015	avg_precision		bortezomib	True	73
inference	WT_parental	avg_precision		bortezomib	True	73
test	CloneA	avg_precision	1.0	bortezomib	True	73
test	CloneE	avg_precision	1.0	bortezomib	True	73
test	WT_parental	avg_precision		bortezomib	True	73
training	BZ001	avg_precision	1.0	bortezomib	True	73
training	BZ002	avg_precision	1.0	bortezomib	True	73
training	BZ003	avg_precision	1.0	bortezomib	True	73
training	BZ004	avg_precision	1.0	bortezomib	True	73
training	BZ005	avg_precision	1.0	bortezomib	True	73
training	WT clone 01	avg_precision		bortezomib	True	73
training	WT clone 02	avg_precision		bortezomib	True	73
training	WT clone 03	avg_precision		bortezomib	True	73
training	WT clone 04	avg_precision		bortezomib	True	73
training	WT clone 05	avg_precision		bortezomib	True	73
validation	BZ001	avg_precision	1.0	bortezomib	True	73
validation	BZ002	avg_precision	1.0	bortezomib	True	73
validation	BZ003	avg_precision	1.0	bortezomib	True	73
validation	BZ004	avg_precision	1.0	bortezomib	True	73
validation	BZ005	avg_precision	1.0	bortezomib	True	73
validation	WT clone 01	avg_precision		bortezomib	True	73
validation	WT clone 02	avg_precision		bortezomib	True	73
validation	WT clone 03	avg_precision		bortezomib	True	73
validation	WT clone 04	avg_precision		bortezomib	True	73
validation	WT clone 05	avg_precision		bortezomib	True	73
holdout	BZ001	accuracy	0.25	bortezomib	True	74
holdout	BZ002	accuracy	0.75	bortezomib	True	74
holdout	BZ003	accuracy	0.25	bortezomib	True	74
holdout	BZ004	accuracy	0.75	bortezomib	True	74
holdout	BZ005	accuracy	0.0	bortezomib	True	74
holdout	CloneA	accuracy	0.25	bortezomib	True	74
holdout	CloneE	accuracy	0.25	bortezomib	True	74
holdout	WT clone 01	accuracy	0.75	bortezomib	True	74
holdout	WT clone 02	accuracy	0.25	bortezomib	True	74
holdout	WT clone 03	accuracy	0.75	bortezomib	True	74
holdout	WT clone 04	accuracy	0.5	bortezomib	True	74
holdout	WT clone 05	accuracy	0.75	bortezomib	True	74
holdout	WT_parental	accuracy	0.75	bortezomib	True	74
inference	BZ001	accuracy	0.0	bortezomib	True	74
inference	BZ002	accuracy	0.6666666666666666	bortezomib	True	74
inference	BZ003	accuracy	0.6666666666666666	bortezomib	True	74
inference	BZ004	accuracy	0.0	bortezomib	True	74
inference	BZ005	accuracy	0.6666666666666666	bortezomib	True	74
inference	BZ006	accuracy	0.3333333333333333	bortezomib	True	74
inference	BZ007	accuracy	0.0	bortezomib	True	74
inference	BZ008	accuracy	0.3333333333333333	bortezomib	True	74
inference	BZ009	accuracy	0.3333333333333333	bortezomib	True	74
inference	BZ010	accuracy	0.3333333333333333	bortezomib	True	74
inference	BZ011	accuracy	0.0	bortezomib	True	74
inference	BZ012	accuracy	0.6666666666666666	bortezomib	True	74
inference	BZ013	accuracy	0.3333333333333333	bortezomib	True	74
inference	BZ014	accuracy	0.3333333333333333	bortezomib	True	74
inference	BZ015	accuracy	0.3333333333333333	bortezomib	True	74
inference	BZ016	accuracy	0.3333333333333333	bortezomib	True	74
inference	BZ017	accuracy	0.6666666666666666	bortezomib	True	74
inference	BZ018	accuracy	0.6666666666666666	bortezomib	True	74
inference	WT001	accuracy	1.0	bortezomib	True	74
inference	WT002	accuracy	0.6666666666666666	bortezomib	True	74
inference	WT003	accuracy	0.3333333333333333	bortezomib	True	74
inference	WT004	accuracy	0.3333333333333333	bortezomib	True	74
inference	WT005	accuracy	0.6666666666666666	bortezomib	True	74
inference	WT006	accuracy	1.0	bortezomib	True	74
inference	WT007	accuracy	1.0	bortezomib	True	74
inference	WT008	accuracy	0.6666666666666666	bortezomib	True	74
inference	WT009	accuracy	0.6666666666666666	bortezomib	True	74
inference	WT010	accuracy	0.0	bortezomib	True	74
inference	WT011	accuracy	0.6666666666666666	bortezomib	True	74
inference	WT012	accuracy	0.3333333333333333	bortezomib	True	74
inference	WT013	accuracy	0.6666666666666666	bortezomib	True	74
inference	WT014	accuracy	0.3333333333333333	bortezomib	True	74
inference	WT015	accuracy	1.0	bortezomib	True	74
inference	WT_parental	accuracy	0.3333333333333333	bortezomib	True	74
test	CloneA	accuracy	0.5	bortezomib	True	74
test	CloneE	accuracy	0.3333333333333333	bortezomib	True	74
test	WT_parental	accuracy	0.4444444444444444	bortezomib	True	74
training	BZ001	accuracy	0.35	bortezomib	True	74
training	BZ002	accuracy	0.42857142857142855	bortezomib	True	74
training	BZ003	accuracy	0.4	bortezomib	True	74
training	BZ004	accuracy	0.55	bortezomib	True	74
training	BZ005	accuracy	0.42857142857142855	bortezomib	True	74
training	WT clone 01	accuracy	0.5714285714285714	bortezomib	True	74
training	WT clone 02	accuracy	0.6	bortezomib	True	74
training	WT clone 03	accuracy	0.75	bortezomib	True	74
training	WT clone 04	accuracy	0.6	bortezomib	True	74
training	WT clone 05	accuracy	0.47619047619047616	bortezomib	True	74
validation	BZ001	accuracy	0.5	bortezomib	True	74
validation	BZ002	accuracy	0.3333333333333333	bortezomib	True	74
validation	BZ003	accuracy	0.5	bortezomib	True	74
validation	BZ004	accuracy	0.0	bortezomib	True	74
validation	BZ005	accuracy	0.3333333333333333	bortezomib	True	74
validation	WT clone 01	accuracy	0.3333333333333333	bortezomib	True	74
validation	WT clone 02	accuracy	0.5	bortezomib	True	74
validation	WT clone 03	accuracy	0.5	bortezomib	True	74
validation	WT clone 04	accuracy	0.5	bortezomib	True	74
validation	WT clone 05	accuracy	0.6666666666666666	bortezomib	True	74
holdout	BZ001	avg_precision	1.0	bortezomib	True	74
holdout	BZ002	avg_precision	1.0	bortezomib	True	74
holdout	BZ003	avg_precision	1.0	bortezomib	True	74
holdout	BZ004	avg_precision	1.0	bortezomib	True	74
holdout	BZ005	avg_precision	1.0	bortezomib	True	74
holdout	CloneA	avg_precision	1.0	bortezomib	True	74
holdout	CloneE	avg_precision	1.0	bortezomib	True	74
holdout	WT clone 01	avg_precision		bortezomib	True	74
holdout	WT clone 02	avg_precision		bortezomib	True	74
holdout	WT clone 03	avg_precision		bortezomib	True	74
holdout	WT clone 04	avg_precision		bortezomib	True	74
holdout	WT clone 05	avg_precision		bortezomib	True	74
holdout	WT_parental	avg_precision		bortezomib	True	74
inference	BZ001	avg_precision	1.0	bortezomib	True	74
inference	BZ002	avg_precision	1.0	bortezomib	True	74
inference	BZ003	avg_precision	1.0	bortezomib	True	74
inference	BZ004	avg_precision	1.0	bortezomib	True	74
inference	BZ005	avg_precision	1.0	bortezomib	True	74
inference	BZ006	avg_precision	1.0	bortezomib	True	74
inference	BZ007	avg_precision	1.0	bortezomib	True	74
inference	BZ008	avg_precision	1.0	bortezomib	True	74
inference	BZ009	avg_precision	1.0	bortezomib	True	74
inference	BZ010	avg_precision	1.0	bortezomib	True	74
inference	BZ011	avg_precision	1.0	bortezomib	True	74
inference	BZ012	avg_precision	1.0	bortezomib	True	74
inference	BZ013	avg_precision	1.0	bortezomib	True	74
inference	BZ014	avg_precision	1.0	bortezomib	True	74
inference	BZ015	avg_precision	1.0	bortezomib	True	74
inference	BZ016	avg_precision	1.0	bortezomib	True	74
inference	BZ017	avg_precision	1.0	bortezomib	True	74
inference	BZ018	avg_precision	1.0	bortezomib	True	74
inference	WT001	avg_precision		bortezomib	True	74
inference	WT002	avg_precision		bortezomib	True	74
inference	WT003	avg_precision		bortezomib	True	74
inference	WT004	avg_precision		bortezomib	True	74
inference	WT005	avg_precision		bortezomib	True	74
inference	WT006	avg_precision		bortezomib	True	74
inference	WT007	avg_precision		bortezomib	True	74
inference	WT008	avg_precision		bortezomib	True	74
inference	WT009	avg_precision		bortezomib	True	74
inference	WT010	avg_precision		bortezomib	True	74
inference	WT011	avg_precision		bortezomib	True	74
inference	WT012	avg_precision		bortezomib	True	74
inference	WT013	avg_precision		bortezomib	True	74
inference	WT014	avg_precision		bortezomib	True	74
inference	WT015	avg_precision		bortezomib	True	74
inference	WT_parental	avg_precision		bortezomib	True	74
test	CloneA	avg_precision	1.0	bortezomib	True	74
test	CloneE	avg_precision	1.0	bortezomib	True	74
test	WT_parental	avg_precision		bortezomib	True	74
training	BZ001	avg_precision	1.0	bortezomib	True	74
training	BZ002	avg_precision	1.0	bortezomib	True	74
training	BZ003	avg_precision	1.0	bortezomib	True	74
training	BZ004	avg_precision	1.0	bortezomib	True	74
training	BZ005	avg_precision	1.0	bortezomib	True	74
training	WT clone 01	avg_precision		bortezomib	True	74
training	WT clone 02	avg_precision		bortezomib	True	74
training	WT clone 03	avg_precision		bortezomib	True	74
training	WT clone 04	avg_precision		bortezomib	True	74
training	WT clone 05	avg_precision		bortezomib	True	74
validation	BZ001	avg_precision	1.0	bortezomib	True	74
validation	BZ002	avg_precision	1.0	bortezomib	True	74
validation	BZ003	avg_precision	1.0	bortezomib	True	74
validation	BZ004	avg_precision	1.0	bortezomib	True	74
validation	BZ005	avg_precision	1.0	bortezomib	True	74
validation	WT clone 01	avg_precision		bortezomib	True	74
validation	WT clone 02	avg_precision		bortezomib	True	74
validation	WT clone 03	avg_precision		bortezomib	True	74
validation	WT clone 04	avg_precision		bortezomib	True	74
validation	WT clone 05	avg_precision		bortezomib	True	74
holdout	BZ001	accuracy	0.75	bortezomib	True	75
holdout	BZ002	accuracy	0.5	bortezomib	True	75
holdout	BZ003	accuracy	0.75	bortezomib	True	75
holdout	BZ004	accuracy	0.75	bortezomib	True	75
holdout	BZ005	accuracy	0.25	bortezomib	True	75
holdout	CloneA	accuracy	0.5	bortezomib	True	75
holdout	CloneE	accuracy	0.5	bortezomib	True	75
holdout	WT clone 01	accuracy	1.0	bortezomib	True	75
holdout	WT clone 02	accuracy	0.25	bortezomib	True	75
holdout	WT clone 03	accuracy	0.75	bortezomib	True	75
holdout	WT clone 04	accuracy	0.5	bortezomib	True	75
holdout	WT clone 05	accuracy	0.75	bortezomib	True	75
holdout	WT_parental	accuracy	0.5	bortezomib	True	75
inference	BZ001	accuracy	0.3333333333333333	bortezomib	True	75
inference	BZ002	accuracy	0.3333333333333333	bortezomib	True	75
inference	BZ003	accuracy	0.6666666666666666	bortezomib	True	75
inference	BZ004	accuracy	0.3333333333333333	bortezomib	True	75
inference	BZ005	accuracy	0.3333333333333333	bortezomib	True	75
inference	BZ006	accuracy	0.6666666666666666	bortezomib	True	75
inference	BZ007	accuracy	0.3333333333333333	bortezomib	True	75
inference	BZ008	accuracy	0.3333333333333333	bortezomib	True	75
inference	BZ009	accuracy	0.6666666666666666	bortezomib	True	75
inference	BZ010	accuracy	0.3333333333333333	bortezomib	True	75
inference	BZ011	accuracy	0.3333333333333333	bortezomib	True	75
inference	BZ012	accuracy	0.3333333333333333	bortezomib	True	75
inference	BZ013	accuracy	0.3333333333333333	bortezomib	True	75
inference	BZ014	accuracy	0.6666666666666666	bortezomib	True	75
inference	BZ015	accuracy	0.3333333333333333	bortezomib	True	75
inference	BZ016	accuracy	0.0	bortezomib	True	75
inference	BZ017	accuracy	0.3333333333333333	bortezomib	True	75
inference	BZ018	accuracy	0.3333333333333333	bortezomib	True	75
inference	WT001	accuracy	0.6666666666666666	bortezomib	True	75
inference	WT002	accuracy	0.3333333333333333	bortezomib	True	75
inference	WT003	accuracy	0.6666666666666666	bortezomib	True	75
inference	WT004	accuracy	0.3333333333333333	bortezomib	True	75
inference	WT005	accuracy	0.3333333333333333	bortezomib	True	75
inference	WT006	accuracy	1.0	bortezomib	True	75
inference	WT007	accuracy	0.6666666666666666	bortezomib	True	75
inference	WT008	accuracy	0.6666666666666666	bortezomib	True	75
inference	WT009	accuracy	0.6666666666666666	bortezomib	True	75
inference	WT010	accuracy	1.0	bortezomib	True	75
inference	WT011	accuracy	0.0	bortezomib	True	75
inference	WT012	accuracy	0.3333333333333333	bortezomib	True	75
inference	WT013	accuracy	1.0	bortezomib	True	75
inference	WT014	accuracy	0.3333333333333333	bortezomib	True	75
inference	WT015	accuracy	0.6666666666666666	bortezomib	True	75
inference	WT_parental	accuracy	0.5	bortezomib	True	75
test	CloneA	accuracy	0.375	bortezomib	True	75
test	CloneE	accuracy	0.3333333333333333	bortezomib	True	75
test	WT_parental	accuracy	0.6666666666666666	bortezomib	True	75
training	BZ001	accuracy	0.55	bortezomib	True	75
training	BZ002	accuracy	0.5714285714285714	bortezomib	True	75
training	BZ003	accuracy	0.25	bortezomib	True	75
training	BZ004	accuracy	0.5	bortezomib	True	75
training	BZ005	accuracy	0.47619047619047616	bortezomib	True	75
training	WT clone 01	accuracy	0.5714285714285714	bortezomib	True	75
training	WT clone 02	accuracy	0.65	bortezomib	True	75
training	WT clone 03	accuracy	0.5	bortezomib	True	75
training	WT clone 04	accuracy	0.5	bortezomib	True	75
training	WT clone 05	accuracy	0.7619047619047619	bortezomib	True	75
validation	BZ001	accuracy	0.25	bortezomib	True	75
validation	BZ002	accuracy	0.6666666666666666	bortezomib	True	75
validation	BZ003	accuracy	0.75	bortezomib	True	75
validation	BZ004	accuracy	0.5	bortezomib	True	75
validation	BZ005	accuracy	1.0	bortezomib	True	75
validation	WT clone 01	accuracy	0.6666666666666666	bortezomib	True	75
validation	WT clone 02	accuracy	0.25	bortezomib	True	75
validation	WT clone 03	accuracy	1.0	bortezomib	True	75
validation	WT clone 04	accuracy	0.25	bortezomib	True	75
validation	WT clone 05	accuracy	0.3333333333333333	bortezomib	True	75
holdout	BZ001	avg_precision	1.0	bortezomib	True	75
holdout	BZ002	avg_precision	1.0	bortezomib	True	75
holdout	BZ003	avg_precision	1.0	bortezomib	True	75
holdout	BZ004	avg_precision	1.0	bortezomib	True	75
holdout	BZ005	avg_precision	1.0	bortezomib	True	75
holdout	CloneA	avg_precision	1.0	bortezomib	True	75
holdout	CloneE	avg_precision	1.0	bortezomib	True	75
holdout	WT clone 01	avg_precision		bortezomib	True	75
holdout	WT clone 02	avg_precision		bortezomib	True	75
holdout	WT clone 03	avg_precision		bortezomib	True	75
holdout	WT clone 04	avg_precision		bortezomib	True	75
holdout	WT clone 05	avg_precision		bortezomib	True	75
holdout	WT_parental	avg_precision		bortezomib	True	75
inference	BZ001	avg_precision	1.0	bortezomib	True	75
inference	BZ002	avg_precision	1.0	bortezomib	True	75
inference	BZ003	avg_precision	1.0	bortezomib	True	75
inference	BZ004	avg_precision	1.0	bortezomib	True	75
inference	BZ005	avg_precision	1.0	bortezomib	True	75
inference	BZ006	avg_precision	1.0	bortezomib	True	75
inference	BZ007	avg_precision	1.0	bortezomib	True	75
inference	BZ008	avg_precision	1.0	bortezomib	True	75
inference	BZ009	avg_precision	1.0	bortezomib	True	75
inference	BZ010	avg_precision	1.0	bortezomib	True	75
inference	BZ011	avg_precision	1.0	bortezomib	True	75
inference	BZ012	avg_precision	1.0	bortezomib	True	75
inference	BZ013	avg_precision	1.0	bortezomib	True	75
inference	BZ014	avg_precision	1.0	bortezomib	True	75
inference	BZ015	avg_precision	1.0	bortezomib	True	75
inference	BZ016	avg_precision	1.0	bortezomib	True	75
inference	BZ017	avg_precision	1.0	bortezomib	True	75
inference	BZ018	avg_precision	1.0	bortezomib	True	75
inference	WT001	avg_precision		bortezomib	True	75
inference	WT002	avg_precision		bortezomib	True	75
inference	WT003	avg_precision		bortezomib	True	75
inference	WT004	avg_precision		bortezomib	True	75
inference	WT005	avg_precision		bortezomib	True	75
inference	WT006	avg_precision		bortezomib	True	75
inference	WT007	avg_precision		bortezomib	True	75
inference	WT008	avg_precision		bortezomib	True	75
inference	WT009	avg_precision		bortezomib	True	75
inference	WT010	avg_precision		bortezomib	True	75
inference	WT011	avg_precision		bortezomib	True	75
inference	WT012	avg_precision		bortezomib	True	75
inference	WT013	avg_precision		bortezomib	True	75
inference	WT014	avg_precision		bortezomib	True	75
inference	WT015	avg_precision		bortezomib	True	75
inference	WT_parental	avg_precision		bortezomib	True	75
test	CloneA	avg_precision	1.0	bortezomib	True	75
test	CloneE	avg_precision	1.0	bortezomib	True	75
test	WT_parental	avg_precision		bortezomib	True	75
training	BZ001	avg_precision	1.0	bortezomib	True	75
training	BZ002	avg_precision	1.0	bortezomib	True	75
training	BZ003	avg_precision	1.0	bortezomib	True	75
training	BZ004	avg_precision	1.0	bortezomib	True	75
training	BZ005	avg_precision	1.0	bortezomib	True	75
training	WT clone 01	avg_precision		bortezomib	True	75
training	WT clone 02	avg_precision		bortezomib	True	75
training	WT clone 03	avg_precision		bortezomib	True	75
training	WT clone 04	avg_precision		bortezomib	True	75
training	WT clone 05	avg_precision		bortezomib	True	75
validation	BZ001	avg_precision	1.0	bortezomib	True	75
validation	BZ002	avg_precision	1.0	bortezomib	True	75
validation	BZ003	avg_precision	1.0	bortezomib	True	75
validation	BZ004	avg_precision	1.0	bortezomib	True	75
validation	BZ005	avg_precision	1.0	bortezomib	True	75
validation	WT clone 01	avg_precision		bortezomib	True	75
validation	WT clone 02	avg_precision		bortezomib	True	75
validation	WT clone 03	avg_precision		bortezomib	True	75
validation	WT clone 04	avg_precision		bortezomib	True	75
validation	WT clone 05	avg_precision		bortezomib	True	75
holdout	BZ001	accuracy	0.25	bortezomib	True	76
holdout	BZ002	accuracy	1.0	bortezomib	True	76
holdout	BZ003	accuracy	0.5	bortezomib	True	76
holdout	BZ004	accuracy	0.5	bortezomib	True	76
holdout	BZ005	accuracy	0.25	bortezomib	True	76
holdout	CloneA	accuracy	0.5	bortezomib	True	76
holdout	CloneE	accuracy	0.75	bortezomib	True	76
holdout	WT clone 01	accuracy	0.75	bortezomib	True	76
holdout	WT clone 02	accuracy	0.0	bortezomib	True	76
holdout	WT clone 03	accuracy	0.25	bortezomib	True	76
holdout	WT clone 04	accuracy	0.5	bortezomib	True	76
holdout	WT clone 05	accuracy	0.25	bortezomib	True	76
holdout	WT_parental	accuracy	0.4166666666666667	bortezomib	True	76
inference	BZ001	accuracy	0.6666666666666666	bortezomib	True	76
inference	BZ002	accuracy	0.0	bortezomib	True	76
inference	BZ003	accuracy	0.6666666666666666	bortezomib	True	76
inference	BZ004	accuracy	0.3333333333333333	bortezomib	True	76
inference	BZ005	accuracy	0.3333333333333333	bortezomib	True	76
inference	BZ006	accuracy	0.3333333333333333	bortezomib	True	76
inference	BZ007	accuracy	1.0	bortezomib	True	76
inference	BZ008	accuracy	0.3333333333333333	bortezomib	True	76
inference	BZ009	accuracy	0.3333333333333333	bortezomib	True	76
inference	BZ010	accuracy	1.0	bortezomib	True	76
inference	BZ011	accuracy	0.3333333333333333	bortezomib	True	76
inference	BZ012	accuracy	1.0	bortezomib	True	76
inference	BZ013	accuracy	0.3333333333333333	bortezomib	True	76
inference	BZ014	accuracy	1.0	bortezomib	True	76
inference	BZ015	accuracy	0.3333333333333333	bortezomib	True	76
inference	BZ016	accuracy	0.0	bortezomib	True	76
inference	BZ017	accuracy	0.3333333333333333	bortezomib	True	76
inference	BZ018	accuracy	0.6666666666666666	bortezomib	True	76
inference	WT001	accuracy	1.0	bortezomib	True	76
inference	WT002	accuracy	0.6666666666666666	bortezomib	True	76
inference	WT003	accuracy	0.3333333333333333	bortezomib	True	76
inference	WT004	accuracy	1.0	bortezomib	True	76
inference	WT005	accuracy	0.6666666666666666	bortezomib	True	76
inference	WT006	accuracy	0.3333333333333333	bortezomib	True	76
inference	WT007	accuracy	0.3333333333333333	bortezomib	True	76
inference	WT008	accuracy	0.3333333333333333	bortezomib	True	76
inference	WT009	accuracy	0.6666666666666666	bortezomib	True	76
inference	WT010	accuracy	1.0	bortezomib	True	76
inference	WT011	accuracy	1.0	bortezomib	True	76
inference	WT012	accuracy	0.3333333333333333	bortezomib	True	76
inference	WT013	accuracy	0.6666666666666666	bortezomib	True	76
inference	WT014	accuracy	0.6666666666666666	bortezomib	True	76
inference	WT015	accuracy	0.6666666666666666	bortezomib	True	76
inference	WT_parental	accuracy	0.6666666666666666	bortezomib	True	76
test	CloneA	accuracy	0.4166666666666667	bortezomib	True	76
